return,EMA5,EMA20,RSI,label
0.0009936552253493325,49908.080301200134,49840.83589847758,58.03133849988978,1
0.0007425666521587715,49939.070461216754,49856.09598881858,76.86216112267138,1
0.0009399802457277229,49975.39723456118,49874.379056213475,77.76324519002938,0
0.0014805303122367164,50024.31430220746,49897.97807709713,78.18908617644325,0
-0.0014714054025829482,50032.34234730498,49912.30488962618,69.85946376956045,1
0.0016274871433041849,50064.845419036654,49933.02501252508,74.26948685040878,0
-0.0006164459456152738,50076.21335227444,49948.82827855056,67.87886715939564,-1
0.00023851236276084542,50087.77504734963,49964.26438076813,76.33703170256881,-1
-0.0013739058447708175,50072.53362531642,49971.67297805078,67.37608962896736,0
-0.0009641891018998816,50046.289343960954,49973.78048276463,61.93401182089475,1
0.0012771114668670425,50050.075708473974,49981.768232404036,65.2193116769923,1
